osmid,highway,lanes,oneway,reversed,length,bridge,speed_kph,travel_time,maxspeed,ref,name,junction,access,width,tunnel
"[6777641, 6662514, 6774461]",tertiary,2,False,False,1044.1792791135326,,44.58354698042482,84.31463307437588,,,"['Damon Road', 'West Beltline Frontage Road']",,,,
28703251,residential,2,False,False,334.7155294482735,,35.78807267343486,33.66976246553301,,,Emil Street,,,,
590629104,residential,,False,True,808.2344005920143,,35.78807267343486,81.30205470078448,,,Portage Road,,,,
39371854,unclassified,2,False,False,67.78761075931992,,32.1868,7.5818471775246925,,,Anderson Road,,,,
39371854,unclassified,2,False,True,224.3316636459017,,32.1868,25.090844356234427,,,Anderson Road,,,,
6660744,residential,,False,False,88.9135633605108,,35.78807267343486,8.944008553314404,,,Windflower Way,,,,
405168510,tertiary,,False,False,99.16746930923381,,40.2335,8.873274497949264,25 mph,,Seminole Highway,,,,
405168510,tertiary,,False,True,98.51263293411385,,40.2335,8.814681262202143,25 mph,,Seminole Highway,,,,
6660744,residential,,False,False,186.3705477719398,,35.78807267343486,18.747418395543022,,,Windflower Way,,,,
6660744,residential,,False,True,88.9135633605108,,35.78807267343486,8.944008553314404,,,Windflower Way,,,,
6703851,residential,,False,False,91.8841554680602,,35.78807267343486,9.242826868700131,,,Danbury Street,,,,
6703851,residential,,False,True,92.4204377240332,,35.78807267343486,9.296772666204223,,,Danbury Street,,,,
6660755,residential,,False,True,339.5700318704268,,35.78807267343486,34.15808741332279,,,Cameo Lane,,,,
6712501,residential,,False,False,99.87636947057577,,35.78807267343486,10.046781042807227,,,Jade Lane,,,,
6712501,residential,,False,True,99.145517899346,,35.78807267343486,9.973263095069848,,,Jade Lane,,,,
633896464,tertiary,,False,False,28.28096542900922,,44.58354698042482,2.283610938114352,,,North Stoughton Road Service Road,,,,
6660806,tertiary,,False,True,525.6650896361442,,56.3269,33.59663540315763,35 mph,,North Stoughton Road Service Road,,,,
"[1425932849, 1292358723, 6660827]",tertiary,"['2', '3']",False,True,259.3978911600715,,44.58354698042482,20.9456732679047,,,North Stoughton Rd Service Road,,,,
"[6723267, 6683524]",residential,,False,"[False, True]",414.61769505453583,,35.78807267343486,41.70729493640179,,,"['Orin Road', 'Onsgard Road']",,,,
6725671,tertiary,,False,False,381.73035908311397,,44.58354698042482,30.823686892893235,,,Bartillon Drive,,,,
6660836,residential,,False,False,118.30008080939639,,35.78807267343486,11.900062202286568,,,Kingsbury Court,,,,
6689715,residential,,False,False,77.75954602332051,,35.78807267343486,7.822001710970772,,,Hampshire Place,,,,
6689715,residential,,False,True,182.1207625094897,,35.78807267343486,18.319923260936996,,,Hampshire Place,,,,
6660836,residential,,False,True,118.30008080939639,,35.78807267343486,11.900062202286568,,,Kingsbury Court,,,,
6661144,residential,,False,False,93.0356779772861,,35.78807267343486,9.358661020235495,,,Gately Terrace,,,,
6718990,residential,,False,False,105.1929922023607,,32.1868,11.765530339409278,20 mph,,South Owen Drive,,,,
6718990,residential,,False,True,72.52616940645393,,32.1868,8.111841185306838,20 mph,,South Owen Drive,,,,
6661144,residential,,False,False,198.13883958244347,,35.78807267343486,19.931216442015106,,,Gately Terrace,,,,
6661144,residential,,False,True,93.0356779772861,,35.78807267343486,9.358661020235495,,,Gately Terrace,,,,
6784137,residential,,False,True,136.9587886053151,,35.78807267343486,13.776982166047791,,,Saint Clair Street,,,,
6661144,residential,,False,True,10.052774411336014,,35.78807267343486,1.011230423360382,,,Gately Terrace,,,,
157965130,tertiary,1,True,False,65.02237075511574,,40.2335,5.818050498177307,25 mph,,Tokay Boulevard,,,,
6661153,residential,,False,True,12.609525112778448,,35.78807267343486,1.2684195324018706,,,Gately Terrace,,,,
6661153,residential,,False,False,283.54652734330705,,35.78807267343486,28.522561350268273,,,Gately Terrace,,,,
157965130,tertiary,1,True,False,100.2598423872276,,40.2335,8.971017500193106,25 mph,,Tokay Boulevard,,,,
358963930,tertiary,,False,True,100.35474629158945,,48.2802,7.482924400680238,30 mph,,Odana Road,,,,
6661153,residential,,False,True,283.54652734330705,,35.78807267343486,28.522561350268273,,,Gately Terrace,,,,
358963930,tertiary,,False,False,21.309989184745472,,48.2802,1.5889735557243696,30 mph,,Odana Road,,,,
303871476,tertiary,2,False,False,18.79214469037981,,40.2335,1.6814773978243829,25 mph,,North Franklin Avenue,,,,
303871476,tertiary,2,False,True,15.523377709277048,,40.2335,1.3889957312537407,25 mph,,North Franklin Avenue,,,,
"[6661208, 6661199]",residential,,False,False,301.12271768500864,,35.78807267343486,30.29058853092988,,,Lynn Terrace,,,,
6661211,residential,,False,False,72.58390471716432,,35.78807267343486,7.301372704983734,,,Capitol Court,,,,
6730053,residential,,True,False,98.86842848398615,,35.78807267343486,9.945390068645715,,,North Charter Street,,,,
6661211,residential,,False,False,61.46867601547241,,35.78807267343486,6.183267695775079,,,Capitol Court,,,,
6661211,residential,,False,True,72.58390471716432,,35.78807267343486,7.301372704983734,,,Capitol Court,,,,
6696356,residential,,False,True,110.56465983561385,,35.78807267343486,11.121939396967463,,,Coyne Court,,,,
6661211,residential,,False,True,61.46867601547241,,35.78807267343486,6.183267695775079,,,Capitol Court,,,,
6727762,residential,,True,False,110.9201964986347,,35.78807267343486,11.157703602504721,,,North Orchard Street,,,,
6661291,residential,,False,False,66.9516246651558,,35.78807267343486,6.7348094152461035,,,Buick Street,,,,
"[6661291, 38210357]",residential,,False,True,240.5337115837333,,35.78807267343486,24.195808743403074,,,"['Buick Street', 'Fisher Street']",,,,
6669822,residential,,False,True,150.38340491722371,,35.78807267343486,15.127393493415662,,,Taft Street,,,,
6665620,residential,2,False,False,100.6178470257518,,35.78807267343486,10.121367881360708,,,North Carroll Street,,,,
6665620,residential,2,False,True,101.17713874307762,,35.78807267343486,10.177628250583316,,,North Carroll Street,,,,
287735070,secondary,2,True,False,200.20790564431812,,40.2335,17.91413772899562,25 mph,,West Gorham Street,,,,
129126391,residential,2,False,True,100.03252106958786,,35.78807267343486,10.062488671479302,,,North Henry Street,,,,
"[700376934, 287735070]",secondary,2,True,False,202.92915341502575,,40.2335,18.157628650107316,25 mph,,West Gorham Street,,,,
33798260,residential,2,True,False,52.32151328247788,,35.78807267343486,5.263134719091377,,,North Broom Street,,,,
700376934,secondary,2,True,False,59.54460439490094,,40.2335,5.327912705124918,25 mph,,West Gorham Street,,,,
6661349,residential,,False,True,129.81387677807118,,32.1868,14.519304696367962,20 mph,,North Woodmont Circle,,,,
6661367,residential,,True,False,98.85713348434157,,32.1868,11.056882962693704,20 mph,,North Woodmont Circle,,,,
"[6661432, 6699779]",residential,,False,True,355.6055286345734,,32.1868,39.7734444891839,20 mph,,"['Cable Avenue', 'Beach Street']",,,,
806994031,residential,,False,False,273.67769911533645,,32.1868,30.610054954677427,20 mph,,South Hill Drive,,,,
1384492970,residential,,False,True,97.50146594767534,,32.1868,10.905255490189495,20 mph,,South Hill Drive,,,,
6661564,residential,,False,False,89.92997338365348,,35.78807267343486,9.04625144626655,,,Brompton Circle,,,,
38341998,residential,,False,False,104.93284924073936,,35.78807267343486,10.555423330943103,,,Frisch Road,,,,
38341998,residential,,False,True,161.04987074120717,,35.78807267343486,16.200356469565083,,,Frisch Road,,,,
6661564,residential,,False,True,89.92997338365346,,35.78807267343486,9.046251446266549,,,Brompton Circle,,,,
"[6641712, 6661574]",residential,,False,"[False, True]",61.357835798647756,,35.78807267343486,6.172118037501782,,,"['Sales Drive', 'Peony Drive']",,,,
6706397,residential,,False,False,29.782719743615626,,35.78807267343486,2.995908498772078,,,Marigold Drive,,,,
6706397,residential,,False,True,183.58984744445465,,35.78807267343486,18.467701706960984,,,Marigold Drive,,,,
6740440,residential,,False,False,25.848416044643407,,35.78807267343486,2.6001483401979777,,,Circle Drive,,,,
258044145,residential,,False,True,85.90929093674933,,35.78807267343486,8.641802261731414,,,Sales Drive,,,,
6740440,residential,,False,True,23.76822073067091,,35.78807267343486,2.390896973167538,,,Circle Drive,,,,
6661683,tertiary,,True,False,48.33991328776694,,44.58354698042482,3.9033163492435694,,,Wright Street,,,,
190701681,tertiary,3,False,False,291.51157283355974,,44.58354698042482,23.53876560475528,,,Wright Street,,,,
384577388,tertiary,,True,False,179.6125059530471,,44.58354698042482,14.503220699664668,,,Wright Street,,,,
"[30903448, 1292994638]",tertiary,4,False,True,84.52051216548851,,44.58354698042482,6.82480117450851,,,Wright Street,,,,
384577389,tertiary,,False,True,353.1860574067154,,44.58354698042482,28.518812269971168,,,Wright Street,,,,
384577390,tertiary,,True,False,180.28452974765386,,44.58354698042482,14.557484790892014,,,Wright Street,,,,
6776918,residential,,False,True,266.6856517353327,,35.78807267343486,26.826489233097124,,,Pierstorff Street,,,,
382791155,tertiary,,False,False,155.68303658026508,,44.58354698042482,12.57098121724217,,,Pierstorff Street,,,,
700405250,tertiary,4,False,False,278.0296938834237,,40.2335,24.877450333188147,25 mph,,Wright Street,,,,
700405251,residential,,False,True,347.4956084326563,,35.78807267343486,34.955338382504074,,,Wright Street,,,,
700405251,residential,,False,False,347.4956084326563,,35.78807267343486,34.955338382504074,,,Wright Street,,,,
6780380,residential,,False,True,13.91379643416675,,35.78807267343486,1.3996190188856237,,,High Street,,,,
6661732,residential,,False,False,240.1410960029331,,35.78807267343486,24.15631468895152,,,South Street,,,,
6780380,residential,,False,False,128.74939384251635,,35.78807267343486,12.951181307316077,,,High Street,,,,
6661732,residential,,False,True,261.63654117444014,,35.78807267343486,26.318588229735585,,,South Street,,,,
695676692,tertiary,2,False,False,147.77285973369902,,44.58354698042482,11.932255979428746,,,West Wingra Drive,,,,
695676692,tertiary,2,False,True,311.5035519174657,,44.58354698042482,25.153063469697738,,,West Wingra Drive,,,,
6661854,residential,,False,False,59.58226344319289,,35.78807267343486,5.993509355833873,,,Calypso Road,,,,
6785057,residential,,False,False,196.5550123789435,,35.78807267343486,19.771895821856862,,,Wyldewood Drive,,,,
6785057,residential,,False,True,71.12062384227288,,35.78807267343486,7.154178101975134,,,Wyldewood Drive,,,,
6661854,residential,,False,False,382.9293638490372,,35.78807267343486,38.51969683966287,,,Calypso Road,,,,
6661854,residential,,False,True,59.58226344319289,,35.78807267343486,5.993509355833873,,,Calypso Road,,,,
6745817,residential,,False,False,102.38488877738283,,35.78807267343486,10.29911845105243,,,Carioca Lane,,,,
6661854,residential,,False,True,382.92936384903726,,35.78807267343486,38.51969683966287,,,Calypso Road,,,,
6699055,residential,,False,False,94.9601480404834,,35.78807267343486,9.552247645889492,,,Trailsway,,,,
6699055,residential,,False,True,97.96013062963672,,35.78807267343486,9.854022413687163,,,Trailsway,,,,
6661899,residential,,False,False,267.4518773119925,,35.78807267343486,26.903565528910693,,,Jefferson Street,,,,
314794465,secondary,4,False,False,142.24687654057087,,40.2335,12.727919657649846,25 mph,,Regent Street,,,,
314794465,secondary,4,False,True,37.867773954611664,,40.2335,3.3883203359539182,25 mph,,Regent Street,,,,
6661899,residential,,False,False,186.06069650445846,,35.78807267343486,18.71624978322038,,,Jefferson Street,,,,
6661899,residential,,False,True,267.4518773119925,,35.78807267343486,26.903565528910693,,,Jefferson Street,,,,
88222685,residential,,False,False,97.24213075241842,,35.78807267343486,9.781797245777952,,,Oakland Avenue,,,,
88222685,residential,,False,True,97.25043666046004,,35.78807267343486,9.78263275511713,,,Oakland Avenue,,,,
6661899,residential,,False,False,128.4823890274796,,35.78807267343486,12.924322712752927,,,Jefferson Street,,,,
6661899,residential,,False,True,141.0025079883458,,35.78807267343486,14.183748686048636,,,Jefferson Street,,,,
6740400,residential,,False,False,99.0937690521707,,35.78807267343486,9.968057566078917,,,Grant Street,,,,
6740400,residential,,False,True,94.83942704995313,,35.78807267343486,9.54010405911759,,,Grant Street,,,,
6661899,residential,,False,False,131.3920148217181,,35.78807267343486,13.217008294199001,,,Jefferson Street,,,,
6661899,residential,,False,True,128.48238902747963,,35.78807267343486,12.92432271275293,,,Jefferson Street,,,,
6732054,residential,,False,False,98.71994682045887,,35.78807267343486,9.93045397545132,,,Harrison Street,,,,
6732054,residential,,False,True,95.73542581408198,,35.78807267343486,9.630234521864141,,,Harrison Street,,,,
6661899,residential,,False,False,128.93485825595104,,35.78807267343486,12.969837575689548,,,Jefferson Street,,,,
6661899,residential,,False,True,131.39201482171808,,35.78807267343486,13.217008294199,,,Jefferson Street,,,,
6778931,residential,,False,False,98.40797006332221,,35.78807267343486,9.899071555505422,,,Van Buren Street,,,,
6778931,residential,,False,True,97.23318199579981,,35.78807267343486,9.780897070903462,,,Van Buren Street,,,,
6661899,residential,,False,False,112.09086172531742,,35.78807267343486,11.27546336158742,,,Jefferson Street,,,,
6661899,residential,,False,True,128.93485825595104,,35.78807267343486,12.969837575689548,,,Jefferson Street,,,,
6777566,residential,,False,False,99.18414138970157,,35.78807267343486,9.977148315896038,,,Lincoln Street,,,,
6777566,residential,,False,True,97.74604499524605,,35.78807267343486,9.83248707450198,,,Lincoln Street,,,,
6661938,residential,,False,False,97.74915139927705,,35.78807267343486,9.832799554433873,,,Western Avenue,,,,
6665451,residential,,False,False,86.29997643807252,,35.78807267343486,8.681102165294186,,,Gregory Street,,,,
6665451,residential,,False,True,92.54759197520296,,35.78807267343486,9.309563388643738,,,Gregory Street,,,,
6662024,residential,,False,False,149.07669903183023,,35.78807267343486,14.995949108848164,,,Sequoia Trail,,,,
6677138,residential,,False,False,203.9412708245942,,35.78807267343486,20.514895609718604,,,Cypress Way,,,,
6677138,residential,,False,True,100.41382207101209,,35.78807267343486,10.100844567804119,,,Cypress Way,,,,
6662024,residential,,False,False,345.77981939019185,,35.78807267343486,34.78274343420284,,,Sequoia Trail,,,,
6662024,residential,,False,True,149.07669903183017,,35.78807267343486,14.995949108848158,,,Sequoia Trail,,,,
6747231,residential,,False,False,365.76003844445074,,35.78807267343486,36.7925970871693,,,Hackberry Lane,,,,
6662040,residential,,False,False,41.818877438695566,,35.78807267343486,4.206651756663452,,,Prairieview Drive,,,,
6662040,residential,,False,False,184.03447411030368,,35.78807267343486,18.512427669481024,,,Prairieview Drive,,,,
6662040,residential,,False,True,41.818877438695566,,35.78807267343486,4.206651756663452,,,Prairieview Drive,,,,
6790449,residential,,False,True,94.40975513218301,,35.78807267343486,9.496882427204437,,,Pond Street,,,,
6662040,residential,,False,True,184.03447411030368,,35.78807267343486,18.512427669481024,,,Prairieview Drive,,,,
6666846,residential,,False,False,95.25556150726138,,35.78807267343486,9.581963928465115,,,Anhalt Drive,,,,
6666846,residential,,False,True,92.05192328288507,,35.78807267343486,9.259702997763597,,,Anhalt Drive,,,,
6662067,residential,,False,False,60.57652298994373,,35.78807267343486,6.093524084231357,,,Dorchester Circle,,,,
6785837,residential,,False,False,97.26942745256909,,35.78807267343486,9.784543080163589,,,Dorchester Way,,,,
6785837,residential,,False,True,213.29474386028616,,35.78807267343486,21.45578178807617,,,Dorchester Way,,,,
6662067,residential,,False,True,60.57652298994373,,35.78807267343486,6.093524084231357,,,Dorchester Circle,,,,
70971780,tertiary,,False,False,94.96341517356792,,44.58354698042482,7.668037152246942,,,South Thompson Drive,,,,
6662086,residential,,False,False,99.80687344112083,,35.78807267343486,10.039790286185022,,,Dinauer Court,,,,
70971780,tertiary,,False,True,77.95378946674185,,44.58354698042482,6.294556200373373,,,South Thompson Drive,,,,
6662086,residential,,False,True,99.80687344112083,,35.78807267343486,10.039790286185022,,,Dinauer Court,,,,
6662259,residential,,False,True,171.56059155555317,,32.1868,19.188553369704085,20 mph,,Branford Lane West,,,,
6784600,residential,,False,False,97.31583114977491,,32.1868,10.884492777759506,20 mph,,West Branford Lane,,,,
6784600,residential,,False,True,97.31583114977492,,32.1868,10.884492777759508,20 mph,,West Branford Lane,,,,
6772044,residential,,False,True,45.85200856987724,,35.78807267343486,4.612353181401855,,,Birch Circle,,,,
6662276,residential,,False,False,282.29182827586146,,35.78807267343486,28.396348444532308,,,Clifden Drive,,,,
6662276,residential,,False,True,56.606788409645084,,35.78807267343486,5.694199856311053,,,Clifden Drive,,,,
6662276,residential,,False,False,100.98810755981917,,35.78807267343486,10.158613193082454,,,Clifden Drive,,,,
6662276,residential,,False,True,282.2918282758615,,35.78807267343486,28.396348444532315,,,Clifden Drive,,,,
6718990,residential,,False,False,72.52616940645393,,32.1868,8.111841185306838,20 mph,,South Owen Drive,,,,
6718990,residential,,False,True,337.5986203900047,,32.1868,37.75942415536857,20 mph,,South Owen Drive,,,,
6662372,residential,,False,False,45.49705535866958,,35.78807267343486,4.576647666550363,,,Bea Circle,,,,
6711484,residential,,False,False,124.82017925781857,,35.78807267343486,12.555933073805813,,,Ammerman Circle,,,,
6744989,residential,,False,False,324.78179560883837,,35.78807267343486,32.670506591982935,,,Kalas Street,,,,
6744989,residential,,False,True,135.89035272266034,,35.78807267343486,13.66950587883179,,,Kalas Street,,,,
6662372,residential,,False,True,45.49705535866958,,35.78807267343486,4.576647666550363,,,Bea Circle,,,,
129449291,tertiary,2,False,False,316.28947384489146,,48.2802,23.58403871238332,30 mph,,West Beltline Frontage Road,,,,
129449293,tertiary,1,True,False,99.52022331980196,,48.2802,7.420698421947031,30 mph,,West Beltline Frontage Road,,,,
129449291,tertiary,2,False,False,55.41431748072295,,48.2802,4.131953532309366,30 mph,,West Beltline Frontage Road,,,,
129449291,tertiary,2,False,True,316.28947384489146,,48.2802,23.58403871238332,30 mph,,West Beltline Frontage Road,,,,
1185116030,residential,,False,False,152.90776489337446,,35.78807267343486,15.381324349012933,,,River Bend Road,,,,
129449291,tertiary,2,False,True,55.41431748072295,,48.2802,4.131953532309366,30 mph,,West Beltline Frontage Road,,,,
419940882,tertiary,2,False,True,67.47483715682462,,48.2802,5.031242906296342,30 mph,,West Beltline Frontage Road,,,,
419940884,residential,,False,True,50.27889321662127,,40.2335,4.498838420217892,25 mph,,Kingston Drive,,,,
700608762,tertiary,,False,False,20.231789145150444,,48.2802,1.5085778626132782,30 mph,,West Beltline Frontage Road,,,,
419940881,tertiary,2,False,True,381.6745092551396,,48.2802,28.459456119040567,30 mph,,West Beltline Frontage Road,,,,
38254185,tertiary,,False,False,182.352022656256,,40.2335,16.31643485062253,25 mph,,Todd Drive,,,,
38262980,tertiary,,True,False,76.95381443530785,,44.58354698042482,6.213810939913433,,,Todd Drive,,,,
"[129450168, 1217895913, 1217895914]",tertiary,"['2', '3']",False,False,264.01199156357256,,48.2802,19.685982444746735,30 mph,,West Beltline Frontage Road,,,,
"[230252363, 1217895925]",tertiary,"['2', '3']",False,True,207.0311759895942,,48.2802,15.437223407577829,30 mph,,West Beltline Frontage Road,,,,
700431582,residential,,False,True,214.17067407215438,,40.2335,19.163493771602166,25 mph,,Coho Street,,,,
"[1217895912, 700431581]",tertiary,2,False,False,306.6425530888997,,48.2802,22.86471868633599,30 mph,,West Beltline Frontage Road,,,,
"[129449018, 1217895926]",tertiary,2,False,False,333.66075922881333,,48.2802,24.8793238889592,30 mph,,West Beltline Frontage Road,,,,
700431578,tertiary,1,True,False,79.97388515811895,,44.58354698042482,6.457673425930833,,,West Beltline Frontage Road,,,,
129448735,tertiary,3,True,False,73.04604142412381,,44.58354698042482,5.8982689116750935,,,Todd Drive,,,,
"[119526845, 1382915807]",tertiary,"['2', '3']",False,True,177.5953393165534,,44.58354698042482,14.340339987312069,,,West Beltline Frontage Road,,,,
"[1382915808, 38254193]",motorway_link,"['2', '1']",True,False,419.26212096050773,,88.5137,17.05209064198907,,,,,,,
"[1382915809, 6728780, 6745652]",residential,3,False,True,656.7803475801592,,35.78807267343486,66.06696238894281,,,"['West Badger Road', 'Todd Drive']",,,,
6662556,tertiary,,False,False,258.31776523055544,,48.2802,19.261394004788706,30 mph,,East Rusk Avenue,,,,
6662556,tertiary,,False,True,535.7966798492724,,48.2802,39.951533909498735,30 mph,,East Rusk Avenue,,,,
6692460,residential,,False,True,195.19228227762557,,35.78807267343486,19.634815839665308,,,South Beltline Court,,,,
6662556,tertiary,,False,True,258.31776523055544,,48.2802,19.261394004788706,30 mph,,East Rusk Avenue,,,,
6707027,residential,,False,True,109.40458056057464,,35.78807267343486,11.005244501764539,,,North Rusk Avenue,,,,
6745684,tertiary,,False,False,151.41024819410015,,44.58354698042482,12.225965191555664,,,West Badger Road,,,,
6662575,residential,,False,False,108.31907591688024,,35.78807267343486,10.896051230784048,,,Saalsaa Road,,,,
"[177922559, 6662575]",residential,,False,True,298.36728127993405,,35.78807267343486,30.013413195203245,,,"['Saalsaa Road', 'Piping Rock Road']",,,,
6793186,residential,,False,True,206.68558133049396,,35.78807267343486,20.79095176706995,,,Montclair Lane,,,,
6662575,residential,,False,False,116.14162402115116,,35.78807267343486,11.682938343491827,,,Saalsaa Road,,,,
6662575,residential,,False,True,108.31907591688024,,35.78807267343486,10.896051230784048,,,Saalsaa Road,,,,
6783786,residential,,False,True,90.4725434853088,,35.78807267343486,9.10082975183172,,,Dumont Road,,,,
6662575,residential,,False,False,68.5287572844655,,35.78807267343486,6.893456612632885,,,Saalsaa Road,,,,
6662575,residential,,False,True,116.14162402115115,,35.78807267343486,11.682938343491825,,,Saalsaa Road,,,,
6674770,residential,,False,True,225.07304221551325,,35.78807267343486,22.64058641462685,,,Sutton Road,,,,
"[62376497, 1357079697, 1428441717]",tertiary,,True,False,69.78829440957199,,36.21015,6.938326957343706,"['25 mph', '20 mph']",,North Segoe Road,,,,
1171784691,residential,,False,False,149.3360732838247,,35.78807267343486,15.022040128493186,,,Madison Yards Way,,,,
6662620,residential,,False,False,284.6871209749993,,35.78807267343486,28.63729614226337,,,Ardmore Drive,,,,
6735407,residential,,False,False,141.01183626188555,,35.78807267343486,14.184687037354937,,,Koster Street,,,,
6735407,residential,,False,True,137.21328990176994,,35.78807267343486,13.802583004505838,,,Koster Street,,,,
6707027,residential,,False,False,90.07999612718564,,35.78807267343486,9.061342560047501,,,North Rusk Avenue,,,,
6662620,residential,,False,True,284.6871209749993,,35.78807267343486,28.63729614226337,,,Ardmore Drive,,,,
6707027,residential,,False,True,75.82635245455175,,35.78807267343486,7.627537568934605,,,North Rusk Avenue,,,,
303871476,tertiary,2,False,True,18.79214469037981,,40.2335,1.6814773978243829,25 mph,,North Franklin Avenue,,,,
"[1211009609, 6662654]",residential,,False,False,216.44285169205583,,35.78807267343486,21.77245679591428,,,"['Franklin Court', 'Harvey Street']",,,,
"[1457401306, 303871476]",tertiary,2,False,False,34.13846761585128,,40.2335,3.0546306788388935,25 mph,,North Franklin Avenue,,,,
6662912,residential,,False,False,91.98983675358153,,35.78807267343486,9.253457578862939,,,Ohio Avenue,,,,
6662912,residential,,False,False,190.93955144609492,,35.78807267343486,19.20702440386456,,,Ohio Avenue,,,,
6662912,residential,,False,True,91.98983675358153,,35.78807267343486,9.253457578862939,,,Ohio Avenue,,,,
6747164,residential,,False,False,92.0700527638145,,35.78807267343486,9.261526681646814,,,Lafollette Avenue,,,"27'4""",
6747164,residential,,False,True,90.74929581456173,,35.78807267343486,9.128668870031847,,,Lafollette Avenue,,,"27'4""",
6662912,residential,,False,False,67.32860224456007,,35.78807267343486,6.772730409154857,,,Ohio Avenue,,,,
6662912,residential,,False,True,190.93955144609492,,35.78807267343486,19.20702440386456,,,Ohio Avenue,,,,
6728797,residential,,False,False,87.44839040071079,,35.78807267343486,8.796623621373229,,,Bashford Avenue,,,,
6728797,residential,,False,True,91.54576657474853,,35.78807267343486,9.208787594581125,,,Bashford Avenue,,,,
6662912,residential,,False,True,67.32860224456006,,35.78807267343486,6.772730409154855,,,Ohio Avenue,,,,
6693430,residential,,False,False,110.49398793038532,,35.78807267343486,11.114830356445937,,,St Paul Avenue,,,,
6693430,residential,,False,True,120.20186888803813,,35.78807267343486,12.091367197824713,,,St Paul Avenue,,,,
695508227,tertiary,4,False,False,9.533797668767715,,40.2335,0.853062040527515,25 mph,,Atwood Avenue,,,,
695508227,tertiary,4,False,True,117.01016772819061,,40.2335,10.469797651745091,25 mph,,Atwood Avenue,,,,
1080861035,residential,,True,False,94.85666246032656,,35.78807267343486,9.541837806500707,,,Ohio Avenue,,,,
6662920,residential,,False,False,90.15025310533517,,32.1868,10.083043706712274,20 mph,,Ohio Avenue,,,,
695508227,tertiary,4,False,False,162.40900223839327,,40.2335,14.531979769550642,25 mph,,Atwood Avenue,,,,
695508227,tertiary,4,False,True,9.533797668767715,,40.2335,0.853062040527515,25 mph,,Atwood Avenue,,,,
6662920,residential,,False,False,84.86501836305246,,32.1868,9.491905567095483,20 mph,,Ohio Avenue,,,,
6662920,residential,,False,True,90.15025310533517,,32.1868,10.083043706712274,20 mph,,Ohio Avenue,,,,
6789952,residential,,False,False,139.64073160904002,,32.1868,15.61840983858427,20 mph,,Sommers Avenue,,,,
6789952,residential,,False,True,124.73671565486234,,32.1868,13.95143898609071,20 mph,,Sommers Avenue,,,,
6662920,residential,,False,False,84.19113341329441,,32.1868,9.416533494720193,20 mph,,Ohio Avenue,,,,
6662920,residential,,False,True,84.86501836305246,,32.1868,9.491905567095483,20 mph,,Ohio Avenue,,,,
6672941,residential,,False,False,116.25495249735027,,32.1868,13.002778436826931,20 mph,,Center Avenue,,,,
6672941,residential,,False,True,124.55136905575486,,32.1868,13.930708507857805,20 mph,,Center Avenue,,,,
6662920,residential,,False,False,77.75318281777233,,32.1868,8.696467438328147,20 mph,,Ohio Avenue,,,,
6662920,residential,,False,True,84.19113341329441,,32.1868,9.416533494720193,20 mph,,Ohio Avenue,,,,
6794639,residential,,False,False,93.3759037363895,,32.1868,10.443823351529268,20 mph,,Willard Avenue,,,,
6794639,residential,,False,True,124.31453394076847,,32.1868,13.904219188821708,20 mph,,Willard Avenue,,,,
6662920,residential,,False,True,77.75318281777233,,32.1868,8.696467438328147,20 mph,,Ohio Avenue,,,,
6723925,residential,,False,False,74.2506820401147,,32.1868,8.304722909528532,20 mph,,Oakridge Avenue,,,,
6723925,residential,,False,True,76.38915140964797,,32.1868,8.543904491118493,20 mph,,Oakridge Avenue,,,,
6662967,residential,,False,False,132.7168812327796,,35.78807267343486,13.350279485507434,,,Covent Garden Square,,,,
6696999,residential,,False,False,122.26206936798617,,35.78807267343486,12.298607241050576,,,Old Camden Square,,,,
6696999,residential,,False,True,57.49870748479622,,35.78807267343486,5.783919934277908,,,Old Camden Square,,,,
6663075,residential,2,False,False,83.51793815826956,,35.78807267343486,8.401250889181043,,,Chamberlain Avenue,,,,
6663075,residential,2,False,False,87.08952336846554,,35.78807267343486,8.76052440675858,,,Chamberlain Avenue,,,,
6663075,residential,2,False,True,86.49446014794009,,35.78807267343486,8.70066570429535,,,Chamberlain Avenue,,,,
335459894,residential,2,False,False,163.20968196354218,,32.1868,18.25452841129755,20 mph,,Kendall Avenue,,,,
335459894,residential,2,False,True,146.34096398555067,,32.1868,16.36781134962104,20 mph,,Kendall Avenue,,,,
6663075,residential,2,False,False,116.98825681775148,,35.78807267343486,11.768102976289265,,,Chamberlain Avenue,,,,
6663075,residential,2,False,True,87.08952336846554,,35.78807267343486,8.76052440675858,,,Chamberlain Avenue,,,,
6752406,residential,,False,True,146.51279055528613,,35.78807267343486,14.738039983654893,,,Arlington Place,,,,
6663075,residential,2,False,False,92.2912523767682,,35.78807267343486,9.283777631394784,,,Chamberlain Avenue,,,,
6663075,residential,2,False,True,121.23782479108569,,35.78807267343486,12.195576253310943,,,Chamberlain Avenue,,,,
6740638,residential,,False,True,79.61100944602998,,35.78807267343486,8.008244440009983,,,Bascom Place,,,,
6663075,residential,2,False,False,91.71373418162788,,35.78807267343486,9.22568382116151,,,Chamberlain Avenue,,,,
6663075,residential,2,False,True,92.2912523767682,,35.78807267343486,9.283777631394784,,,Chamberlain Avenue,,,,
6724222,residential,,False,False,92.63437858748769,,35.78807267343486,9.31829344256634,,,North Allen Street,,,,
