edge_id,hour,accidents,mean_speed,mean_travel_time,mean_length,highway
53279814_53279803_0,2022-05-11 16:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-05-13 20:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-05-17 03:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-05-24 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-05-28 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-09 00:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-11 21:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-12 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-13 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-14 21:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-15 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-20 07:00:00,2,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-21 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-06-29 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-07 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-07 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-07 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-07 19:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-07 22:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-12 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-14 10:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-14 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-26 00:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-27 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-29 20:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-07-30 01:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-01 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-02 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-03 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-08 10:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-10 08:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-10 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-12 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-12 15:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-15 21:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-17 15:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-18 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-20 14:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-22 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-22 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-23 05:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-24 23:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-25 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-27 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-30 08:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-31 16:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-08-31 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-09 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-10 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-10 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-17 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-17 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-23 23:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-26 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-27 09:00:00,2,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-27 16:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-09-30 18:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-01 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-04 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-04 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-05 18:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-07 07:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-12 11:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-14 16:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-15 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-18 08:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-18 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-19 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-30 15:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-10-31 16:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-03 07:00:00,2,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-03 09:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-06 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-07 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-09 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-11 22:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-12 08:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-13 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-15 22:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-22 05:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-22 12:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-23 01:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-23 10:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-23 15:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-11-30 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-01 17:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-02 06:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-06 13:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-07 10:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
53279814_53279803_0,2022-12-08 15:00:00,1,88.5137,30.57975138234731,751.8685944254653,motorway
