hour,temperature,precipitation,visibility,wind_speed,dewpoint
2022-01-01 00:00:00,-2.8,0.0,3.8165,,-3.9
2022-01-01 01:00:00,-2.8,0.15,2.2125,,-3.9
2022-01-01 02:00:00,-2.9,0.0,4.828,,-4.2
2022-01-01 03:00:00,-3.05,0.0,6.437,,-4.4
2022-01-01 04:00:00,-2.7999999999999994,0.0,10.192333333333334,,-4.8
2022-01-01 05:00:00,665.6666666666666,0.09999999999999999,671.494,3.24,664.9333333333333
2022-01-01 06:00:00,-3.133333333333333,0.09999999999999999,15.395333333333333,,-5.2
2022-01-01 07:00:00,-3.15,0.0,14.484,,-5.8
2022-01-01 08:00:00,-3.9,0.0,16.093,,-6.1
2022-01-01 09:00:00,-5.0,0.0,16.093,,-7.2
2022-01-01 10:00:00,-6.7,0.0,14.484,,-8.9
2022-01-01 11:00:00,-6.7,0.0,16.093,,-9.4
2022-01-01 12:00:00,-6.95,0.15,16.0465,,-9.7
2022-01-01 13:00:00,-7.2,0.0,16.093,,-10.6
2022-01-01 14:00:00,-7.8,0.0,16.093,,-10.6
2022-01-01 15:00:00,-7.8,0.0,16.093,,-11.1
2022-01-01 16:00:00,-8.3,0.0,16.093,,-11.7
2022-01-01 17:00:00,-8.3,0.0,16.093,,-12.2
2022-01-01 18:00:00,-8.600000000000001,0.0,16.0465,,-12.5
2022-01-01 19:00:00,-8.9,0.0,16.093,,-12.8
2022-01-01 20:00:00,-8.9,0.0,16.093,,-13.3
2022-01-01 21:00:00,-9.4,0.0,16.093,,-13.3
2022-01-01 22:00:00,-9.64,0.06,4.9084,,-12.88
2022-01-01 23:00:00,-10.0,0.3,2.012,,-12.2
2022-01-02 00:00:00,-10.0,0.3333333333333333,3.6169999999999995,,-12.199999999999998
2022-01-02 01:00:00,-10.0,0.15,3.6209999999999996,,-12.2
2022-01-02 02:00:00,-10.0,0.0,8.8515,,-12.5
2022-01-02 03:00:00,-10.0,0.0,4.828,,-13.3
2022-01-02 04:00:00,-10.0,0.0,9.656,,-14.4
2022-01-02 05:00:00,326.6333333333333,0.3333333333333333,341.3796666666667,3.24,323.7
2022-01-02 06:00:00,-10.0,0.25,16.0465,,-14.7
2022-01-02 07:00:00,-10.533333333333333,0.0,16.093,,-15.0
2022-01-02 08:00:00,-10.6,0.0,16.093,,-15.6
2022-01-02 09:00:00,-11.7,0.0,16.093,,-15.6
2022-01-02 10:00:00,-12.8,0.0,16.093,,-16.7
2022-01-02 11:00:00,-13.600000000000001,0.0,16.093,,-17.2
2022-01-02 12:00:00,-14.45,0.5,16.0465,,-17.5
2022-01-02 13:00:00,-15.6,0.0,16.093,,-18.3
2022-01-02 14:00:00,-15.15,0.0,16.093,,-18.225
2022-01-02 15:00:00,-13.9,0.0,16.093,,-17.8
2022-01-02 16:00:00,-12.2,0.0,16.093,,-17.2
2022-01-02 17:00:00,-11.1,0.0,16.093,,-16.1
2022-01-02 18:00:00,-10.25,0.0,16.0465,,-15.850000000000001
2022-01-02 19:00:00,-9.4,0.0,16.093,,-15.6
2022-01-02 20:00:00,-8.3,0.0,16.093,,-15.0
2022-01-02 21:00:00,-9.4,0.0,16.093,,-15.6
2022-01-02 22:00:00,-10.6,0.0,16.093,,-15.6
2022-01-02 23:00:00,-14.4,0.0,16.093,,-16.7
2022-01-03 00:00:00,-14.4,0.0,16.0465,,-16.7
2022-01-03 01:00:00,-13.9,0.0,16.093,,-16.7
2022-01-03 02:00:00,-13.3,0.0,16.093,,-17.2
2022-01-03 03:00:00,-13.3,0.0,16.093,,-17.8
2022-01-03 04:00:00,-15.0,0.0,16.093,,-18.3
2022-01-03 05:00:00,491.59999999999997,0.0,508.046,3.24,490.5
2022-01-03 06:00:00,-16.4,0.0,16.0465,,-18.9
2022-01-03 07:00:00,-15.6,0.0,16.093,,-18.9
2022-01-03 08:00:00,-15.0,0.0,16.093,,-18.9
2022-01-03 09:00:00,-15.6,0.0,16.093,,-19.4
2022-01-03 10:00:00,-16.7,0.0,16.093,,-20.6
2022-01-03 11:00:00,-15.0,0.0,16.093,,-19.4
2022-01-03 12:00:00,-15.3,0.0,16.0465,,-19.4
2022-01-03 13:00:00,-15.6,0.0,16.093,,-19.4
2022-01-03 14:00:00,-15.0,0.0,16.093,,-19.4
2022-01-03 15:00:00,-12.8,0.0,16.093,,-18.9
2022-01-03 16:00:00,-11.1,0.0,16.093,,-17.2
2022-01-03 17:00:00,-8.3,0.0,16.093,,-15.6
2022-01-03 18:00:00,-8.05,0.0,16.0465,,-15.6
2022-01-03 19:00:00,-7.2,0.0,16.093,,-14.4
2022-01-03 20:00:00,-7.2,0.0,16.093,,-13.9
2022-01-03 21:00:00,-7.2,0.0,16.093,,-13.9
2022-01-03 22:00:00,-8.3,0.0,16.093,,-13.9
2022-01-03 23:00:00,-10.0,0.0,16.093,,-15.0
2022-01-04 00:00:00,-10.3,0.0,16.0465,,-15.3
2022-01-04 01:00:00,-10.0,0.0,16.093,,-15.0
2022-01-04 02:00:00,-10.0,0.0,16.093,,-14.4
2022-01-04 03:00:00,-9.4,0.0,16.093,,-13.9
2022-01-04 04:00:00,-9.4,0.0,16.093,,-13.3
2022-01-04 05:00:00,495.5,0.0,508.046,3.24,493.84999999999997
2022-01-04 06:00:00,-8.600000000000001,0.0,16.0465,,-11.95
2022-01-04 07:00:00,-7.8,0.0,16.093,,-10.6
2022-01-04 08:00:00,-7.2,0.0,16.093,,-10.0
2022-01-04 09:00:00,-7.2,0.0,16.093,,-10.0
2022-01-04 10:00:00,-6.7,0.0,16.093,,-10.0
2022-01-04 11:00:00,-6.1,0.0,16.093,,-9.4
2022-01-04 12:00:00,-6.4,0.0,16.0465,,-9.7
2022-01-04 13:00:00,-6.7,0.0,16.093,,-10.0
2022-01-04 14:00:00,-5.6,0.0,16.093,,-9.4
2022-01-04 15:00:00,-4.4,0.0,16.093,,-8.9
2022-01-04 16:00:00,-3.9,0.0,16.093,,-8.3
2022-01-04 17:00:00,-2.8,0.0,16.093,,-7.8
2022-01-04 18:00:00,-2.25,0.0,16.0465,,-7.25
2022-01-04 19:00:00,-1.1,0.0,16.093,,-6.1
2022-01-04 20:00:00,-1.1,0.0,16.093,,-6.1
2022-01-04 21:00:00,-1.1,0.0,16.093,,-5.6
2022-01-04 22:00:00,-1.1,0.0,16.093,,-5.6
2022-01-04 23:00:00,-1.1,0.0,16.093,,-5.0
2022-01-05 00:00:00,-1.1,0.0,16.0465,,-4.7
2022-01-05 01:00:00,-1.7,0.0,16.093,,-4.4
2022-01-05 02:00:00,-1.7,0.0,16.093,,-4.4
2022-01-05 03:00:00,-1.1,0.0,16.093,,-4.4
2022-01-05 04:00:00,-1.1,0.0,16.093,,-4.4
2022-01-05 05:00:00,499.4,0.0,508.046,3.24,497.75
2022-01-05 06:00:00,-1.1,0.0,16.0465,,-4.4
2022-01-05 07:00:00,-0.6,0.0,16.093,,-4.4
2022-01-05 08:00:00,-0.8,0.0,16.093,,-3.95
2022-01-05 09:00:00,-1.85,0.0,6.437,3.24,-3.95
2022-01-05 10:00:00,-4.757142857142857,0.15714285714285717,7.299571428571428,,-6.8428571428571425
2022-01-05 11:00:00,-7.033333333333334,0.0,8.851333333333335,,-10.566666666666666
2022-01-05 12:00:00,-7.766666666666667,0.09999999999999999,7.770666666666667,,-11.666666666666666
2022-01-05 13:00:00,-9.799999999999999,0.0,3.2183333333333333,,-13.700000000000001
2022-01-05 14:00:00,-10.6,0.0,3.219,,-14.15
2022-01-05 15:00:00,-11.1,0.0,11.2655,,-15.3
2022-01-05 16:00:00,-10.6,0.0,14.484,,-15.3
2022-01-05 17:00:00,-10.6,0.0,9.656,,-15.0
2022-01-05 18:00:00,-10.3,0.0,6.914,,-15.0
2022-01-05 19:00:00,-9.7,0.0,10.4605,,-14.7
2022-01-05 20:00:00,-9.4,0.0,16.093,,-15.3
2022-01-05 21:00:00,-9.4,0.0,16.093,,-14.7
2022-01-05 22:00:00,-9.799999999999999,0.0,12.874666666666668,,-14.233333333333334
2022-01-05 23:00:00,-10.0,0.15,4.828,,-12.8
2022-01-06 00:00:00,-10.0,0.0,4.818666666666666,,-13.033333333333333
2022-01-06 01:00:00,-10.3,0.0,9.656,,-13.9
2022-01-06 02:00:00,-10.6,0.0,11.2655,,-13.9
2022-01-06 03:00:00,-10.6,0.0,14.484,,-14.4
2022-01-06 04:00:00,-10.933333333333332,0.0,15.556666666666667,,-14.799999999999999
2022-01-06 05:00:00,190.73999999999998,0.1,209.9776,3.24,187.98
2022-01-06 06:00:00,-11.7,0.15,15.0465,,-15.3
2022-01-06 07:00:00,-12.2,0.0,16.093,,-15.6
2022-01-06 08:00:00,-12.8,0.0,16.093,,-16.1
2022-01-06 09:00:00,-13.3,0.0,16.093,,-16.1
2022-01-06 10:00:00,-12.8,0.0,9.656,,-16.1
2022-01-06 11:00:00,-13.3,0.0,6.437,,-16.1
2022-01-06 12:00:00,-13.3,0.0,5.414,,-16.4
2022-01-06 13:00:00,-13.9,0.3,4.828,,-16.7
2022-01-06 14:00:00,-13.9,0.0,11.265333333333333,,-17.2
2022-01-06 15:00:00,-13.9,0.0,11.265,,-17.8
2022-01-06 16:00:00,-13.05,0.0,13.6795,,-17.5
2022-01-06 17:00:00,-12.8,0.0,13.6795,,-17.2
2022-01-06 18:00:00,-12.52,0.06,9.7202,,-16.84
2022-01-06 19:00:00,-12.2,0.0,16.093,,-17.2
2022-01-06 20:00:00,-11.95,0.0,14.484,,-17.075
2022-01-06 21:00:00,-12.8,0.0,11.265,,-17.2
2022-01-06 22:00:00,-13.9,0.0,16.093,,-18.6
2022-01-06 23:00:00,-14.4,0.0,16.093,,-18.9
2022-01-07 00:00:00,-14.7,0.0,16.0465,,-19.45
2022-01-07 01:00:00,-16.1,0.0,16.093,,-20.6
2022-01-07 02:00:00,-16.7,0.0,16.093,,-20.6
2022-01-07 03:00:00,-17.2,0.0,16.093,,-21.1
2022-01-07 04:00:00,-18.3,0.0,16.093,,-21.7
2022-01-07 05:00:00,490.5,0.15,508.046,3.24,488.84999999999997
2022-01-07 06:00:00,-18.9,0.0,16.0465,,-22.2
2022-01-07 07:00:00,-18.3,0.0,16.093,,-22.2
2022-01-07 08:00:00,-19.4,0.0,16.093,,-22.8
2022-01-07 09:00:00,-20.0,0.0,16.093,,-22.8
2022-01-07 10:00:00,-20.6,0.0,16.093,,-23.3
2022-01-07 11:00:00,-21.1,0.0,16.093,,-24.4
2022-01-07 12:00:00,-21.4,0.15,16.0465,,-24.4
2022-01-07 13:00:00,-21.7,0.0,16.093,,-24.4
2022-01-07 14:00:00,-20.6,0.0,16.093,,-24.4
2022-01-07 15:00:00,-18.3,0.0,16.093,,-23.3
2022-01-07 16:00:00,-16.1,0.0,16.093,,-21.1
2022-01-07 17:00:00,-15.0,0.0,16.093,,-20.6
2022-01-07 18:00:00,-14.45,0.0,16.0465,,-20.0
2022-01-07 19:00:00,-10.6,0.0,16.093,,-17.2
2022-01-07 20:00:00,-11.1,0.0,16.093,,-17.8
2022-01-07 21:00:00,-11.7,0.0,16.093,,-18.3
2022-01-07 22:00:00,-12.8,0.0,16.093,,-18.9
2022-01-07 23:00:00,-13.3,0.0,16.093,,-18.3
2022-01-08 00:00:00,-13.600000000000001,0.0,16.0465,,-18.3
2022-01-08 01:00:00,-13.9,0.0,16.093,,-18.3
2022-01-08 02:00:00,-13.9,0.0,16.093,,-17.8
2022-01-08 03:00:00,-13.3,0.0,16.093,,-17.8
2022-01-08 04:00:00,-13.3,0.0,16.093,,-17.2
2022-01-08 05:00:00,493.55,0.0,508.046,3.24,491.59999999999997
2022-01-08 06:00:00,-12.8,0.0,16.0465,,-16.4
2022-01-08 07:00:00,-11.7,0.0,16.093,,-15.6
2022-01-08 08:00:00,-10.6,0.0,16.093,,-15.0
2022-01-08 09:00:00,-10.6,0.0,16.093,,-15.0
2022-01-08 10:00:00,-11.1,0.0,16.093,,-15.0
2022-01-08 11:00:00,-10.0,0.0,16.093,,-15.6
2022-01-08 12:00:00,-9.45,0.0,16.0465,,-15.3
2022-01-08 13:00:00,-8.3,0.0,16.093,,-14.4
2022-01-08 14:00:00,-8.3,0.0,16.093,,-14.4
2022-01-08 15:00:00,-7.8,0.0,16.093,,-13.9
2022-01-08 16:00:00,-7.2,0.0,16.093,,-12.8
2022-01-08 17:00:00,-6.7,0.0,16.093,,-11.7
2022-01-08 18:00:00,-6.3,0.0,16.062,,-10.966666666666667
2022-01-08 19:00:00,-6.1,0.0,16.093,,-9.15
2022-01-08 20:00:00,-5.733333333333333,0.0,4.828,,-8.200000000000001
2022-01-08 21:00:00,-5.6,0.0,16.093,,-8.05
2022-01-08 22:00:00,-5.0,0.0,13.679,,-6.95
2022-01-08 23:00:00,-5.0,0.0,11.265,,-6.1
2022-01-09 00:00:00,-4.466666666666667,0.0,9.031333333333334,,-5.8999999999999995
2022-01-09 01:00:00,-4.4,0.0,4.4254999999999995,,-5.0
2022-01-09 02:00:00,-3.9,0.0,4.023,,-4.4
2022-01-09 03:00:00,-3.5999999999999996,0.0,6.8395,,-4.4
2022-01-09 04:00:00,-3.3,0.0,8.851500000000001,,-4.4
2022-01-09 05:00:00,331.09999999999997,0.0,339.7703333333333,3.24,330.3666666666667
2022-01-09 06:00:00,-2.775,0.0,10.2965,,-4.025
2022-01-09 07:00:00,-2.8,0.0,9.656,,-3.9
2022-01-09 08:00:00,-2.2,0.0,11.265,,-4.4
2022-01-09 09:00:00,-2.9,0.0,15.288499999999999,,-5.0
2022-01-09 10:00:00,-3.1666666666666665,0.0,16.093,,-6.133333333333333
2022-01-09 11:00:00,-5.550000000000001,0.0,16.093,,-10.0
2022-01-09 12:00:00,-7.800000000000001,0.0,16.0465,,-13.35
2022-01-09 13:00:00,-11.7,0.0,16.093,,-17.8
2022-01-09 14:00:00,-12.2,0.0,16.093,,-18.9
2022-01-09 15:00:00,-12.2,0.0,16.093,,-19.4
2022-01-09 16:00:00,-12.2,0.0,16.093,,-20.0
2022-01-09 17:00:00,-12.2,0.0,16.093,,-20.6
2022-01-09 18:00:00,-12.2,0.0,16.0465,,-20.6
2022-01-09 19:00:00,-11.7,0.0,16.093,,-21.1
2022-01-09 20:00:00,-11.1,0.0,16.093,,-20.6
2022-01-09 21:00:00,-11.7,0.0,16.093,,-20.6
2022-01-09 22:00:00,-12.2,0.0,16.093,,-21.1
2022-01-09 23:00:00,-12.8,0.0,16.093,,-21.7
2022-01-10 00:00:00,-13.05,0.0,16.0465,,-21.4
2022-01-10 01:00:00,-13.9,0.0,16.093,,-21.1
2022-01-10 02:00:00,-13.9,0.0,16.093,,-21.1
2022-01-10 03:00:00,-13.3,0.0,16.093,,-20.0
2022-01-10 04:00:00,-13.3,0.0,16.093,,-20.0
2022-01-10 05:00:00,493.3,0.0,508.046,3.24,489.95
2022-01-10 06:00:00,-13.3,0.0,16.0465,,-19.7
2022-01-10 07:00:00,-13.3,0.0,16.093,,-19.4
2022-01-10 08:00:00,-12.8,0.0,16.093,,-18.9
2022-01-10 09:00:00,-13.3,0.0,16.093,,-20.0
2022-01-10 10:00:00,-15.6,0.0,16.093,,-20.0
2022-01-10 11:00:00,-16.1,0.0,16.093,,-21.1
2022-01-10 12:00:00,-16.1,0.0,16.0465,,-21.65
2022-01-10 13:00:00,-16.7,0.0,16.093,,-23.9
2022-01-10 14:00:00,-16.7,0.0,16.093,,-25.0
2022-01-10 15:00:00,-16.7,0.0,16.093,,-25.6
2022-01-10 16:00:00,-16.1,0.0,16.093,,-26.1
2022-01-10 17:00:00,-16.1,0.0,16.093,,-26.7
2022-01-10 18:00:00,-15.850000000000001,0.0,16.0465,,-26.4
2022-01-10 19:00:00,-15.0,0.0,16.093,,-26.1
2022-01-10 20:00:00,-15.0,0.0,16.093,,-25.0
2022-01-10 21:00:00,-15.0,0.0,16.093,,-25.6
2022-01-10 22:00:00,-16.1,0.0,16.093,,-25.6
2022-01-10 23:00:00,-16.7,0.0,16.093,,-25.6
2022-01-11 00:00:00,-16.95,0.0,16.0465,,-25.6
2022-01-11 01:00:00,-17.8,0.0,16.093,,-25.0
2022-01-11 02:00:00,-18.3,0.0,16.093,,-25.0
2022-01-11 03:00:00,-18.9,0.0,16.093,,-25.0
2022-01-11 04:00:00,-18.3,0.0,16.093,,-25.0
2022-01-11 05:00:00,490.25,0.0,508.046,3.24,487.75
2022-01-11 06:00:00,-18.85,0.0,16.0465,,-23.85
2022-01-11 07:00:00,-16.7,0.0,16.093,,-24.4
2022-01-11 08:00:00,-16.1,0.0,16.093,,-23.3
2022-01-11 09:00:00,-16.7,0.0,16.093,,-23.3
2022-01-11 10:00:00,-16.7,0.0,16.093,,-23.3
2022-01-11 11:00:00,-16.7,0.0,16.093,,-23.9
2022-01-11 12:00:00,-16.7,0.0,16.0465,,-23.6
2022-01-11 13:00:00,-16.7,0.0,16.093,,-22.8
2022-01-11 14:00:00,-15.0,0.0,16.093,,-22.2
2022-01-11 15:00:00,-13.3,0.0,16.093,,-21.1
2022-01-11 16:00:00,-10.6,0.0,16.093,,-19.4
2022-01-11 17:00:00,-8.3,0.0,16.093,,-15.6
2022-01-11 18:00:00,-7.2,0.0,16.0465,,-14.2
2022-01-11 19:00:00,-4.4,0.0,16.093,,-11.1
2022-01-11 20:00:00,-3.3,0.0,16.093,,-10.0
2022-01-11 21:00:00,-2.8,0.0,16.093,,-8.9
2022-01-11 22:00:00,-2.2,0.0,16.093,,-7.8
2022-01-11 23:00:00,-2.2,0.0,16.093,,-7.2
2022-01-12 00:00:00,-1.9500000000000002,0.0,16.0465,,-6.95
2022-01-12 01:00:00,-0.6,0.0,16.093,,-5.6
2022-01-12 02:00:00,-0.6,0.0,16.093,,-5.0
2022-01-12 03:00:00,1.7,0.0,16.093,,-3.9
2022-01-12 04:00:00,2.2,0.0,16.093,,-3.3
2022-01-12 05:00:00,500.8,0.0,508.046,3.24,498.3
2022-01-12 06:00:00,1.4,0.0,16.0465,,-3.3
2022-01-12 07:00:00,1.1,0.0,16.093,,-3.3
2022-01-12 08:00:00,0.6,0.0,16.093,,-3.3
2022-01-12 09:00:00,0.6,0.0,16.093,,-3.3
2022-01-12 10:00:00,1.1,0.0,16.093,,-2.8
2022-01-12 11:00:00,0.0,0.0,16.093,,-3.3
2022-01-12 12:00:00,0.3,0.0,16.0465,,-3.05
2022-01-12 13:00:00,0.0,0.0,16.093,,-2.8
2022-01-12 14:00:00,1.1,0.0,16.093,,-2.2
2022-01-12 15:00:00,1.7,0.0,16.093,,-2.2
2022-01-12 16:00:00,2.2,0.0,16.093,,-2.2
2022-01-12 17:00:00,2.8,0.0,16.093,,-1.7
2022-01-12 18:00:00,3.6,0.0,16.0465,,-1.7
2022-01-12 19:00:00,3.9,0.0,16.093,,-1.1
2022-01-12 20:00:00,5.6,0.0,16.093,,-1.7
2022-01-12 21:00:00,4.4,0.0,16.093,,-1.7
2022-01-12 22:00:00,1.7,0.0,16.093,,-2.2
2022-01-12 23:00:00,0.6,0.0,16.093,,-2.8
2022-01-13 00:00:00,-0.55,0.0,16.0465,,-3.3499999999999996
2022-01-13 01:00:00,-0.6,0.0,16.093,,-3.3
2022-01-13 02:00:00,-0.6,0.0,16.093,,-2.8
2022-01-13 03:00:00,-1.1,0.0,16.093,,-3.3
2022-01-13 04:00:00,-2.2,0.0,14.484,,-3.9
2022-01-13 05:00:00,498.84999999999997,0.0,507.24150000000003,3.24,498.0
2022-01-13 06:00:00,-2.2,0.0,13.4375,,-3.5999999999999996
2022-01-13 07:00:00,-1.7,0.0,12.875,,-3.3
2022-01-13 08:00:00,-2.2,0.0,11.265,,-3.9
2022-01-13 09:00:00,-1.7,0.0,9.656,,-3.3
2022-01-13 10:00:00,-1.7,0.0,6.437,,-2.8
2022-01-13 11:00:00,-1.7,0.0,12.875,,-3.3
2022-01-13 12:00:00,-2.25,0.0,10.828,,-3.5999999999999996
2022-01-13 13:00:00,-4.0,0.0,3.9227499999999997,,-4.85
2022-01-13 14:00:00,-1.7,0.0,6.437,,-2.2
2022-01-13 15:00:00,0.0,0.0,8.047,,-2.2
2022-01-13 16:00:00,0.0,0.0,9.656,,-2.2
2022-01-13 17:00:00,2.2,0.0,11.265,,-1.7
2022-01-13 18:00:00,2.2,0.0,11.9375,,-1.7
2022-01-13 19:00:00,3.9,0.0,16.093,,-1.7
2022-01-13 20:00:00,3.9,0.0,16.093,,-1.7
2022-01-13 21:00:00,4.4,0.0,16.093,,-2.2
2022-01-13 22:00:00,2.8,0.0,16.093,,-2.2
2022-01-13 23:00:00,2.1,0.0,16.093,,-1.85
2022-01-14 00:00:00,2.5,0.0,16.0465,,-1.7
2022-01-14 01:00:00,1.7,0.0,16.093,,-1.7
2022-01-14 02:00:00,1.1,0.0,14.484,,-1.7
2022-01-14 03:00:00,1.7,0.0,14.484,,-1.7
2022-01-14 04:00:00,0.19999999999999998,0.0,9.119666666666667,,-1.8
2022-01-14 05:00:00,499.95,0.0,505.632,3.24,498.84999999999997
2022-01-14 06:00:00,-0.3,0.0,13.21075,,-2.2
2022-01-14 07:00:00,-1.4000000000000001,0.0,8.851,,-2.75
2022-01-14 08:00:00,-3.3,0.0,16.093,,-4.4
2022-01-14 09:00:00,-5.6,0.0,16.093,,-7.2
2022-01-14 10:00:00,-5.85,0.0,16.093,,-8.6
2022-01-14 11:00:00,-7.1,0.0,16.093,,-10.8
2022-01-14 12:00:00,-7.2,0.0,16.0465,,-10.85
2022-01-14 13:00:00,-7.8,0.0,16.093,,-11.1
2022-01-14 14:00:00,-7.2,0.0,16.093,,-11.1
2022-01-14 15:00:00,-7.2,0.0,16.093,,-10.6
2022-01-14 16:00:00,-7.2,0.0,16.093,,-10.6
2022-01-14 17:00:00,-6.95,0.0,11.265,,-10.3
2022-01-14 18:00:00,-6.34,0.0,3.4532,,-9.22
2022-01-14 19:00:00,-6.1,0.25,2.012,,-8.9
2022-01-14 20:00:00,-7.1,0.0,4.828,,-10.0
2022-01-14 21:00:00,-7.8,0.0,4.4254999999999995,,-10.85
2022-01-14 22:00:00,-8.475000000000001,0.0,12.06975,,-11.524999999999999
2022-01-14 23:00:00,-9.7,0.0,15.288499999999999,,-12.8
2022-01-15 00:00:00,-10.0,0.09999999999999999,15.395333333333333,,-13.033333333333333
2022-01-15 01:00:00,-10.6,0.0,16.093,,-13.3
2022-01-15 02:00:00,-10.6,0.0,16.093,,-13.3
2022-01-15 03:00:00,-10.6,0.0,16.093,,-13.9
2022-01-15 04:00:00,-10.6,0.0,16.093,,-13.9
2022-01-15 05:00:00,494.65,0.15,508.046,3.24,493.0
2022-01-15 06:00:00,-10.6,0.0,16.0465,,-13.9
2022-01-15 07:00:00,-11.1,0.0,16.093,,-14.4
2022-01-15 08:00:00,-11.7,0.0,16.093,,-15.0
2022-01-15 09:00:00,-11.7,0.0,16.093,,-15.0
2022-01-15 10:00:00,-11.7,0.0,16.093,,-14.4
2022-01-15 11:00:00,-11.7,0.0,16.093,,-14.4
2022-01-15 12:00:00,-11.95,0.0,16.0465,,-14.7
2022-01-15 13:00:00,-12.75,0.0,16.093,,-15.55
2022-01-15 14:00:00,-12.8,0.0,16.093,,-16.1
2022-01-15 15:00:00,-11.966666666666667,0.0,14.484,,-15.733333333333334
2022-01-15 16:00:00,-10.6,0.0,16.093,,-14.4
2022-01-15 17:00:00,-8.9,0.0,16.093,,-13.3
2022-01-15 18:00:00,-8.600000000000001,0.0,16.06975,,-12.925
2022-01-15 19:00:00,-8.175,0.0,16.093,,-12.65
2022-01-15 20:00:00,-7.8,0.0,16.093,,-12.5
2022-01-15 21:00:00,-8.05,0.0,15.288499999999999,,-12.8
2022-01-15 22:00:00,-8.9,0.0,14.484,,-12.8
2022-01-15 23:00:00,-9.4,0.0,14.484,,-13.3
2022-01-16 00:00:00,-9.7,0.0,14.242,,-13.600000000000001
2022-01-16 01:00:00,-11.149999999999999,0.0,16.093,,-14.4
2022-01-16 02:00:00,-12.4,0.0,16.093,,-15.0
2022-01-16 03:00:00,-13.9,0.0,16.093,,-16.1
2022-01-16 04:00:00,-15.0,0.0,16.093,,-17.2
2022-01-16 05:00:00,491.9,0.0,508.046,3.24,491.05
2022-01-16 06:00:00,-16.4,0.0,16.0465,,-18.05
2022-01-16 07:00:00,-16.7,0.0,16.093,,-18.9
2022-01-16 08:00:00,-17.2,0.0,16.093,,-19.4
2022-01-16 09:00:00,-17.2,0.0,16.093,,-20.0
2022-01-16 10:00:00,-17.2,0.0,16.093,,-19.4
2022-01-16 11:00:00,-14.4,0.0,16.093,,-17.2
2022-01-16 12:00:00,-15.8,0.0,16.0465,,-18.299999999999997
2022-01-16 13:00:00,-16.7,0.0,16.093,,-18.3
2022-01-16 14:00:00,-12.2,0.0,14.484,,-13.9
2022-01-16 15:00:00,-10.6,0.0,16.093,,-12.2
2022-01-16 16:00:00,-9.066666666666668,0.0,16.093,,-11.5
2022-01-16 17:00:00,-8.233333333333333,0.0,16.093,,-10.9
2022-01-16 18:00:00,-7.5,0.0,16.0465,,-10.6
2022-01-16 19:00:00,-7.033333333333334,0.0,16.093,,-10.0
2022-01-16 20:00:00,-6.1,0.0,11.265,,-9.4
2022-01-16 21:00:00,-6.225,0.0,9.153,,-9.175
2022-01-16 22:00:00,-6.099999999999999,0.0,16.093,,-8.9
2022-01-16 23:00:00,-6.1,0.0,16.093,,-8.9
2022-01-17 00:00:00,-6.099999999999999,0.0,16.062,,-8.9
2022-01-17 01:00:00,-6.1,0.0,16.093,,-8.9
2022-01-17 02:00:00,-6.1,0.0,16.093,,-8.9
2022-01-17 03:00:00,-5.85,0.0,16.093,,-8.9
2022-01-17 04:00:00,-5.6,0.0,16.093,,-8.9
2022-01-17 05:00:00,497.15,0.0,508.046,3.24,495.25
2022-01-17 06:00:00,-5.85,0.0,16.0465,,-9.4
2022-01-17 07:00:00,-6.1,0.0,16.093,,-9.4
2022-01-17 08:00:00,-6.1,0.0,16.093,,-9.4
2022-01-17 09:00:00,-6.1,0.0,16.093,,-9.4
2022-01-17 10:00:00,-5.6,0.0,16.093,,-8.9
2022-01-17 11:00:00,-5.6,0.0,16.093,,-8.3
2022-01-17 12:00:00,-5.3,0.0,16.0465,,-8.600000000000001
2022-01-17 13:00:00,-5.0,0.0,15.288499999999999,,-8.9
2022-01-17 14:00:00,-5.0,0.0,14.484,,-8.3
2022-01-17 15:00:00,-4.4,0.0,14.484,,-8.3
2022-01-17 16:00:00,-3.9,0.0,16.093,,-8.600000000000001
2022-01-17 17:00:00,-3.3,0.0,16.093,,-9.4
2022-01-17 18:00:00,-3.0999999999999996,0.0,16.06975,,-9.175
2022-01-17 19:00:00,-2.8,0.0,16.093,,-8.9
2022-01-17 20:00:00,-1.7,0.0,16.093,,-8.9
2022-01-17 21:00:00,-1.7,0.0,16.093,,-8.9
2022-01-17 22:00:00,-2.8,0.0,16.093,,-8.9
2022-01-17 23:00:00,-4.4,0.0,16.093,,-9.4
2022-01-18 00:00:00,-4.4,0.0,16.0465,,-9.4
2022-01-18 01:00:00,-4.4,0.0,16.093,,-8.9
2022-01-18 02:00:00,-5.0,0.0,16.093,,-9.4
2022-01-18 03:00:00,-4.4,0.0,16.093,,-9.4
2022-01-18 04:00:00,-4.4,0.0,16.093,,-8.9
2022-01-18 05:00:00,497.75,0.0,508.046,3.24,495.8
2022-01-18 06:00:00,-4.15,0.0,16.0465,,-8.05
2022-01-18 07:00:00,-3.9,0.0,16.093,,-7.8
2022-01-18 08:00:00,-4.4,0.0,16.093,,-7.8
2022-01-18 09:00:00,-4.4,0.0,16.093,,-7.8
2022-01-18 10:00:00,-4.4,0.0,16.093,,-7.2
2022-01-18 11:00:00,-4.15,0.0,16.093,,-7.2
2022-01-18 12:00:00,-4.15,0.0,16.0465,,-7.2
